name,discount_rate,base_price,price,unit_price_text,arrival_info,rating_total_cnt,reward_cash,image_url,amount,amount_unit,quantity,quantity_unit
"국내산 미니단호박, 2개입, 1개",41,7750,4550,"(1개당2,275원)",내일(일) 새벽도착 보장,3676,228,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3448347027067-1219dbf6-fa5b-487d-bbc2-f932ac0e21e8.jpg,2.0,개입,1.0,개
"제주 미니단호박, 3kg, 1개",,,20000,"(1개당20,000원)",내일(일) 새벽도착 보장,829,1000,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/748093392349248-56802e40-b5ea-46d4-9cc0-dd9414c3d002.jpg,3.0,kg,1.0,개
"제주 미니단호박, 4개입, 1개",29,16990,11920,"(1개당2,980원)",내일(일) 새벽도착 보장,6497,596,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/243112910754136-0b92b9a6-9ba7-47a7-8d12-e9a8fbe4222a.jpg,4.0,개입,1.0,개
"국내산 미니단호박, 1.5kg, 1개",36,19780,12510,(100g당834원),내일(일) 새벽도착 보장,4926,625,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/369702996668705-9b7ffd62-685f-4b41-ac44-4446d6ce32ec.jpg,1.5,kg,1.0,개
"국내산 미니단호박, 300g, 1입",16,2990,2490,,내일(일) 새벽도착 보장,539,125,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1230592540767906-be6d8aaf-9964-483f-b2bd-3b071846e2c4.jpg,300.0,g,1.0,입
"국내산 단호박, 1개입, 1개",,,3280,"(1개당3,280원)",내일(일) 새벽도착 보장,7017,164,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/183624852448467-2feef7b9-da6f-487b-a22e-57715dbddab0.jpg,1.0,개입,1.0,개
"국내산 친환경 미니단호박, 3개입, 1개",32,14480,9750,"(1개당3,250원)",내일(일) 새벽도착 보장,2738,488,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/622836961880034-18a0f576-70b5-48c2-a6a8-e36ee10f282e.jpg,3.0,개입,1.0,개
"국내산 간편 단호박 깍둑썰기, 800g, 1개",24,11980,8990,"(100g당1,124원)",내일(일) 새벽도착 보장,2747,450,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1369731826436970-562f1174-3b2b-473b-86e0-61a4db2cb342.jpg,800.0,g,1.0,개
"푸디즈 단호박 스킨온 큐브컷 (냉동), 2.5kg, 1개",,,11650,"(1개당11,650원)",내일(일) 새벽도착 보장,2835,583,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/01/07/14/7/0b082a14-2dfd-4ca0-b0c0-83cc7eac4a13.jpg,2.5,kg,1.0,개
"국내산 킹단호박, 1.2kg, 1개",,,3990,,내일(일) 새벽도착 보장,840,200,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/182154014068037-ca4ae6a0-10d4-4d15-bbda-a55df628558c.jpg,1.2,kg,1.0,개
"고구마공장 아이스 군단호박 (냉동), 100g, 4개",,,7900,"(1개당1,975원)",내일(일) 새벽도착 보장,1685,395,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/21/17/4/9ef683ae-f6f5-4afb-b3e2-26c2c805574c.jpg,100.0,g,4.0,개
"제주 친환경 미니 단호박, 3입, 1개",7,13910,12900,"(1개당4,300원)",내일(일) 새벽도착 보장,109,645,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5225577166790820-4406fded-b90b-4428-8847-cb4b54ff189f.jpg,3.0,입,1.0,개
"푸디즈 단호박 스킨온 초승달 (냉동), 2.5kg, 1개",,,13770,"(1개당13,770원)",내일(일) 새벽도착 보장,326,689,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/06/30/15/6/9a690db1-140d-4359-8fe4-668899f7f82c.jpg,2.5,kg,1.0,개
"제주 미니 단호박, 1개입, 2개",,,8290,"(1개당4,145원)",내일(일) 새벽도착 보장,5,415,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3629305939322066-a82540f4-71b7-4c22-8867-2dcd7a42f085.jpg,1.0,개입,2.0,개
"국내산 간편 단호박 슬라이스, 800g, 1개",,,12330,"(1개당12,330원)",내일(일) 새벽도착 보장,807,616,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1369744291359496-0ce1019f-50b4-485b-a85c-19cc82a0f215.jpg,800.0,g,1.0,개
"한입 찐 단호박, 80g, 5개",18,13400,10900,"(1개당2,180원)",내일(일) 새벽도착 보장,59,545,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/05/25/16/1/eb208aed-65a0-4b89-ba4a-8e2e4492dc6a.jpg,80.0,g,5.0,개
"국내산 간편단호박 1/2통, 300g, 1개",,,7990,"(1개당7,990원)",내일(일) 새벽도착 보장,602,400,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/947881435253115-d0c71e4f-b23d-4103-ac95-e0c00a3503af.jpg,300.0,g,1.0,개
"식재료마당발 중국 단호박 (냉동), 2.5kg, 1개입, 1개",,,10250,"(1개당10,250원)",내일(일) 새벽도착 보장,1,513,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/06/04/14/4/92029624-a4d9-4c87-8470-87160124a392.jpg,2.5,kg,1.0,개입
"식재료마당발 중국 단호박 (냉동), 2.5kg, 1개입, 1개",,,10250,"(1개당10,250원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/06/04/14/4/92029624-a4d9-4c87-8470-87160124a392.jpg,2.5,kg,1.0,개입
"푸디즈 단호박 스킨온 초승달 (냉동), 2.5kg, 1개",,,13770,"(1개당13,770원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/06/30/15/6/9a690db1-140d-4359-8fe4-668899f7f82c.jpg,2.5,kg,1.0,개
"고구마공장 아이스 군단호박 (냉동), 100g, 4팩",,,7900,"(1개당1,975원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/21/17/4/9ef683ae-f6f5-4afb-b3e2-26c2c805574c.jpg,100.0,g,4.0,팩
"고구마공장 아이스 군단호박 (냉동), 100g, 8개",9,16400,14900,"(1개당1,863원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/01/25/18/9/93040c8c-7e1b-4671-adf8-248d47f98232.jpg,100.0,g,8.0,개
"네추럴킹덤 스팀 단호박 유피 (냉동), 1kg, 1개",,,8500,"(1개당8,500원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/06/15/0/1a25ab6b-0614-4828-9cc8-684658a06c1f.jpg,1.0,kg,1.0,개
"제주애농부 미니단호박, 1개, 600g(2입)",,,4490,"(1개당2,245원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/07/25/18/4/c6ad073a-4e29-44d8-baad-466b4f68f023.jpg,1.0,개,600.0,g
"푸디즈 단호박 스킨온 큐브컷 (냉동), 2.5kg, 1개",,,11650,"(1개당11,650원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/01/07/14/7/0b082a14-2dfd-4ca0-b0c0-83cc7eac4a13.jpg,2.5,kg,1.0,개
"제주애농부 미니단호박, 1개, 600g(2입)",,,4490,"(1개당2,245원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/07/25/18/4/c6ad073a-4e29-44d8-baad-466b4f68f023.jpg,1.0,개,600.0,g
"한입 찐 단호박, 80g, 5개",18,13400,10900,"(1개당2,180원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/05/25/16/1/eb208aed-65a0-4b89-ba4a-8e2e4492dc6a.jpg,80.0,g,5.0,개
"뉴질랜드산 미니단호박, 5입, 1개",,,13620,"(1개당13,620원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/85530554937439-091b5176-9582-4e25-a3ad-5ee5b90e80d5.jpg,5.0,입,1.0,개
"곰곰 제주 친환경 미니단호박, 1kg이상, 1개",24,13900,10500,,,6,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/181161752683085-3dfdd060-cd4a-4762-9ad5-04ad5e817c3d.jpg,1.0,kg이상,1.0,개
"국내산 미니단호박, 300g, 1입",16,2990,2490,,,13,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1230592540767906-be6d8aaf-9964-483f-b2bd-3b071846e2c4.jpg,300.0,g,1.0,입
"뉴질랜드산 간편 단호박 깍둑썰기, 500g, 1개",2,7030,6870,"(1개당6,870원)",,19,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4607048833166243-26342eb0-4fcb-4acf-bd86-792913c4576a.jpg,500.0,g,1.0,개
"국내산 간편 단호박 깍둑썰기, 800g, 1개",24,11980,8990,"(1개당8,990원)",,50,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1369731826436970-562f1174-3b2b-473b-86e0-61a4db2cb342.jpg,800.0,g,1.0,개
"신신팜 국내산 단호박 깍둑 썰기, 1kg, 1팩",,,10990,"(1개당10,990원)",,12,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/vkgelz0e/c978fad5bd954318865a55ab1424f958.jpg,1.0,kg,1.0,팩
"곰곰 국내산 간편 단호박 깍둑썰기, 800g, 1개",8,7600,6990,,,21,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1713645426035200-6a4118e1-4522-42e3-864f-a511265e51e4.jpg,800.0,g,1.0,개
"국내산 미니단호박, 1.5kg, 1개",36,19780,12510,(100g당834원),,57,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/369702996668705-9b7ffd62-685f-4b41-ac44-4446d6ce32ec.jpg,1.5,kg,1.0,개
"국내산 간편 단호박 슬라이스, 800g, 1개",,,12330,"(1개당12,330원)",,61,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1369744291359496-0ce1019f-50b4-485b-a85c-19cc82a0f215.jpg,800.0,g,1.0,개
"국내산 친환경 단호박, 900g, 2개",21,13900,10900,"(1개당5,450원)",,42,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/86119329335090-d3d3a609-68e6-4c53-bc7a-196c9772be48.jpg,900.0,g,2.0,개
"국내산 킹단호박, 1.2kg, 1개",,,3990,,,44,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/182154014068037-ca4ae6a0-10d4-4d15-bbda-a55df628558c.jpg,1.2,kg,1.0,개
"국내산 친환경 단호박, 900g, 1개",25,7990,5990,"(1개당5,990원)",,48,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/86106654184344-d53987db-e9f9-44b7-822d-7922a6f1cf2f.jpg,900.0,g,1.0,개
"국내산 창녕 깐마늘, 1kg, 1개",,,9400,(100g당940원),내일(일) 새벽도착 보장,13039,470,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2438824373453123-7210887b-0db2-4f8a-9246-f59cd568360d.jpg,1.0,kg,1.0,개
"국내산 깐마늘, 2kg, 1봉",15,18940,15960,(100g당798원),내일(일) 새벽도착 보장,429,798,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_1_max3k/98db/71418d159dc8fbe654c83771d0c246b17e426ac9e465a61b803361d102ec.jpg,2.0,kg,1.0,봉
"남도 깐마늘, 1kg, 1개",,,11990,"(100g당1,199원)",내일(일) 새벽도착 보장,5933,600,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6776077994846684-d1aa0b22-c397-4fd9-a4fb-e3fe06eeaa5d.jpg,1.0,kg,1.0,개
"남도 저민마늘, 200g, 1개",,,5980,"(100g당2,990원)",내일(일) 새벽도착 보장,1371,299,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6165188638375310-ed3948b0-22b2-4810-a93a-62b1e42c0e41.jpg,200.0,g,1.0,개
"국내산 유기농 깐마늘, 500g, 1개",,,11900,"(100g당2,380원)",내일(일) 새벽도착 보장,1652,595,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/85012944288473-e35e34d8-3c3f-48bb-a902-de6e8090f680.jpg,500.0,g,1.0,개
"우리땅 유기농 인증 간편 저민마늘 (냉동), 250g, 1통",,,5700,"(100g당2,280원)",내일(일) 새벽도착 보장,38,285,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/12/14/3/c6ef0335-ea16-47e4-8bf9-f563bcff51b7.jpg,250.0,g,1.0,통
"무안 깐마늘, 1kg, 1팩",4,9400,8990,(100g당899원),내일(일) 새벽도착 보장,1513,450,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_4_max3k/4512/cde157cd1363c82472ea2f2b64056710447b1aaf5aac8f426274484a3706.jpg,1.0,kg,1.0,팩
"푸드야 구운마늘 하프컷 (냉동), 500g, 1팩",,,8660,"(100g당1,732원)",내일(일) 새벽도착 보장,66,433,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/02/11/17/7/36b235d3-c995-41f8-a7e5-a13e289dd4d0.jpg,500.0,g,1.0,팩
"꼭지제거 깐마늘, 1kg, 1개",,,11500,"(100g당1,150원)",내일(일) 새벽도착 보장,1768,575,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_2_max3k/47c1/265d34a285f02a6fe0322d984a63de0a2a007bfaa9d3205d1b447818fe20.jpg,1.0,kg,1.0,개
"국내산 통마늘, 1kg, 1개",17,10900,8980,(100g당898원),내일(일) 새벽도착 보장,7606,449,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/69717142730412-7076db93-62fd-46be-9a2b-436bef0d42be.jpg,1.0,kg,1.0,개
"곰곰 친환경 깐마늘, 200g, 1개",,,4700,"(100g당2,350원)",내일(일) 새벽도착 보장,35278,235,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8386621251813215-7ea88646-1362-4fa6-847f-9a6ba7e08279.jpg,200.0,g,1.0,개
"친환경 저민마늘, 50g, 1개",,,3590,"(100g당7,180원)",내일(일) 새벽도착 보장,1533,180,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9192581270545390-00ea205e-e858-4e7c-bd43-2cdd7a71c12d.jpg,50.0,g,1.0,개
"곰곰 국내산 깐마늘, 1kg, 1개",8,9800,8980,(100g당898원),내일(일) 새벽도착 보장,150050,449,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4551533114258255-9306ccbd-c187-4f66-ab73-3ef9b3e42925.jpg,1.0,kg,1.0,개
"곰곰 국내산 깐마늘(대), 500g, 1개",,,5990,"(100g당1,198원)",내일(일) 새벽도착 보장,6515,300,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5756941920981130-5d7895d7-84d3-42b2-af1b-d3012b5ece47.jpg,500.0,g,1.0,개
"국내산 깐마늘, 300g, 1개",,,3690,"(100g당1,230원)",내일(일) 새벽도착 보장,96060,185,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3107145016028238-ad09e4d2-c851-44d1-ac78-10d484d4561f.jpg,300.0,g,1.0,개
"의성깐마늘, 300g, 1개",33,5590,3730,"(100g당1,243원)",내일(일) 새벽도착 보장,13696,186,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2173996795801707-d8ce8d76-0897-4a10-be77-a9b4bfcfb0ba.jpg,300.0,g,1.0,개
"국내산 깐마늘, 80g, 1개",,,990,"(100g당1,238원)",내일(일) 새벽도착 보장,24661,50,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1245521295790002-ba376a2f-873c-467a-937e-2d49dbbb8273.jpg,80.0,g,1.0,개
"곰곰 국내산 깐마늘, 500g, 1개",19,6170,4990,(100g당998원),,314,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3249629988015456-76cb76c8-76db-490c-bc16-ddadd65599f6.jpg,500.0,g,1.0,개
"국내산 깐마늘, 200g, 1개",,,2460,"(100g당1,230원)",,411,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6332660849526376-a951ecdf-92d5-4051-ac71-f3f05c40572f.jpg,200.0,g,1.0,개
"곰곰 국내산 깐마늘, 200g, 1개",,,2470,"(100g당1,235원)",,628,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/879884764934934-beefe96d-06e6-4733-b733-77e0fc6f3dcc.jpg,200.0,g,1.0,개
"곰곰 국내산 깐마늘, 1kg, 1개",8,9800,8980,(100g당898원),,1438,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4551533114258255-9306ccbd-c187-4f66-ab73-3ef9b3e42925.jpg,1.0,kg,1.0,개
"국내산 깐마늘, 500g, 1개",3,5180,4990,(100g당998원),,534,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3396114545749460-05949968-7d6b-4bab-8ced-91c88a872d31.jpg,500.0,g,1.0,개
"곰곰 국내산 꼭지제거 깐마늘, 130g, 1개",,,3280,"(100g당2,523원)",,1401,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6441940439352964-caae4e5a-0f9b-4039-a3a5-2d6c97f1d080.jpg,130.0,g,1.0,개
"국내산 친환경 깐마늘, 150g, 1개",29,4480,3180,"(100g당2,120원)",,7550,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2186326961143077-8f5a1e6e-e1f8-4262-a498-b1cd41605341.jpg,150.0,g,1.0,개
"곰곰 국내산 창녕 깐마늘, 500g, 1개",,,5490,"(100g당1,098원)",,25527,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/69624026292181-010666e7-5d0b-486e-bac6-4d8e38d077ec.jpg,500.0,g,1.0,개
"국내산 깐마늘, 500g, 1봉",,,5430,,,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/05/18/15/8/228cf95f-65b3-4bfa-a9e5-eff9cea087e9.jpg,500.0,g,1.0,봉
"국내산 깐마늘, 1kg, 1봉",,,10860,,,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/05/18/15/8/228cf95f-65b3-4bfa-a9e5-eff9cea087e9.jpg,1.0,kg,1.0,봉
"푸드야 구운마늘 하프컷 (냉동), 500g, 1팩",,,8660,"(100g당1,732원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/02/11/17/7/36b235d3-c995-41f8-a7e5-a13e289dd4d0.jpg,500.0,g,1.0,팩
"국내산 깐마늘, 100g, 1개",,,1230,"(100g당1,230원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9286754749687958-55fccf1b-6555-4c32-a269-d0a83bc4b611.jpg,100.0,g,1.0,개
"창녕 알싸한 깐마늘, 1kg, 2봉",,,21900,"(100g당1,095원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/12729896932748484-be3cf577-b063-4acb-97aa-cd1554bd30eb.jpg,1.0,kg,2.0,봉
"친환경 통마늘, 800g, 1개",,,11990,"(100g당1,499원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/23675327477154-42a95772-ad00-4b58-a485-231deed77019.jpg,800.0,g,1.0,개
"국내산 깐마늘, 800g, 1개",,,7970,(100g당996원),,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/69732439828652-2289bcce-4987-4760-a054-8420711e489a.jpg,800.0,g,1.0,개
"곰곰 국내산 창녕 깐마늘, 300g, 1개",,,3690,"(100g당1,230원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/69638509930409-f7712768-e97d-48a5-ae2e-d9ef7c6be445.jpg,300.0,g,1.0,개
"우리땅 유기농 인증 간편 저민마늘 (냉동), 250g, 1통",,,5700,"(100g당2,280원)",,7,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/12/14/3/c6ef0335-ea16-47e4-8bf9-f563bcff51b7.jpg,250.0,g,1.0,통
"서산 육쪽마늘, 1kg, 1개",11,16900,14970,"(100g당1,497원)",,60,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3925719945579184-9cc998da-3e96-4ffc-84e2-a3b15a6f94de.jpg,1.0,kg,1.0,개
"국내산 통마늘, 1kg, 1개",17,10900,8980,(100g당898원),,104,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/69717142730412-7076db93-62fd-46be-9a2b-436bef0d42be.jpg,1.0,kg,1.0,개
"국내산 깐마늘(대), 150g, 1개",,,2290,"(100g당1,527원)",,51,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/10916859323953970-f318af14-84b2-4e59-9ce0-82b8371f68f0.jpg,150.0,g,1.0,개
"국내산 깐마늘, 2kg, 1봉",15,18940,15960,(100g당798원),,29,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1659176625751720-18ddf67d-d23a-4b43-bce2-752d7461e2dc.jpg,2.0,kg,1.0,봉
"곰곰 서산 육쪽마늘, 1kg, 1개",,,16000,"(100g당1,600원)",,151,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7467486321334349-2071f88d-4260-47a5-9da6-2c7ca7dbd7bb.jpg,1.0,kg,1.0,개
"국내산 저민마늘, 150g, 1개",13,4600,3990,"(100g당2,660원)",,105,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2173927646969025-2c6eff12-3c31-4ca2-bdc6-6eef85cd4d5c.jpg,150.0,g,1.0,개
"곰곰 국내산 꼭지제거 깐마늘, 130g, 1개",,,3280,"(100g당2,523원)",,63,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6441940439352964-caae4e5a-0f9b-4039-a3a5-2d6c97f1d080.jpg,130.0,g,1.0,개
"무안 깐마늘, 500g, 1팩",16,5980,4990,(100g당998원),,54,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1109792622859125-f30390f6-d6a4-445c-a50a-404651c87853.jpg,500.0,g,1.0,팩
"유기농 인증 국내산 깐마늘, 500g, 1봉",,,9290,"(100g당1,858원)",,11,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/21/15/3/3858692a-caa8-4461-86e4-3a8502804980.jpg,500.0,g,1.0,봉
